0,1,2,3,4,5,6,7,8,9
lap,10,1'53.344,32.088,31.901,21.747,27.608,288.9,,
lap,11,1'53.630,32.169,32.042,21.882,27.537*,291.2,,
lap,12,1'53.428,32.202,31.844,21.881,27.501,288.1,,
lap,13,1'53.718,32.543,31.914,21.758,27.503*,287.4,,
lap,14,1'53.506,32.193,32.118*,21.748,27.447,287.4,,
lap,15,1'53.295,32.117,32.016,21.748,27.414,288.9,,
lap,16,1'53.562,32.203,32.089*,21.774,27.496,286.6,,
lap,17,1'53.215,32.214,31.859,21.666,27.476,288.1,,
lap,18,1'53.416,32.113,31.955,21.910,27.438,288.9,,
lap,19,1'53.720,32.215,32.065,21.737,27.703,285.9,,
lap,20,1'53.646,32.330,31.845,21.943,27.528,289.7,,
lap,21,1'54.058,32.618,32.043,21.819,27.578,286.6,,
rider,15th,24,Simone,CORSI,MV,Agusta,Forward,R,ITA
lap,1,2'00.593,37.633,32.893,22.469,27.598,283.6,,
lap,2,1'54.072,32.606,32.117,21.900,27.449,283.6,,
lap,3,1'53.388,32.292,31.914,21.759,27.423,284.4,,
lap,4,1'53.660,32.383,31.900,21.847,27.530,283.6,,
lap,5,1'54.041,32.265,31.929,22.101,27.746,283.6,,
lap,6,1'53.457,32.288,31.928,21.756,27.485,285.1,,
lap,7,1'53.580,32.473,31.811,21.786,27.510,285.1,,
lap,8,1'53.444,32.292,31.902,21.822,27.428,285.9,,
lap,9,1'53.472,32.418,31.957,21.740,27.357,285.9,,
lap,10,1'53.802,32.508,31.935,21.854,27.505,284.4,,
lap,11,1'53.537,32.477,31.903,21.742,27.415,285.9,,
lap,12,1'53.395,32.284,31.877,21.805,27.429,282.9,,
lap,13,1'53.703,32.445,31.861,21.816,27.581,282.1,,
lap,14,1'53.968,32.708,32.055,21.756,27.449,284.4,,
lap,15,1'53.411,32.311,31.856,21.796,27.448,284.4,,
lap,16,1'53.847,32.608,31.909,21.871,27.459,285.1,,
lap,17,1'53.445,32.248,31.868,21.891,27.438,287.4,,
lap,18,1'53.386,32.280,31.867,21.750,27.489,284.4,,
lap,19,1'53.608,32.327,31.878,21.821,27.582,285.1,,
lap,20,1'54.072,32.353,31.939,22.248,27.532,288.1,,
lap,21,1'54.663,32.466,32.359,22.382,27.456,285.1,,
rider,16th,64,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED
lap,1,1'58.331,36.265,32.130,22.152,27.784,275.7,,
lap,2,1'53.844,32.333,31.868,22.056,27.587,282.1,,
lap,3,1'53.873,32.413,31.754,21.754,27.952,279.2,,
lap,4,1'53.951,32.464,31.893,21.906,27.688*,286.6,,
