0,1,2,3,4,5,6,7,8,9,10
lap,5,2'04.573,35.366,34.782,23.258,31.167,231.0,,,
lap,6,2'05.899,36.467,35.062,23.286,31.084,231.0,,,
lap,7,2'03.274,34.984,34.464,23.064,30.762,233.0,,,
lap,8,2'04.436,35.142,34.836,23.431,31.027,229.0,,,
lap,9,2'03.527,35.041,34.569,23.049*,30.868,230.5,,,
lap,10,2'03.156,34.909,34.496,23.019,30.732,233.5,,,
lap,11,2'05.625,35.534,34.857,23.478,31.756,222.5,,,
lap,12,2'09.612,P,35.069,34.671,23.130,36.742,230.0,,
lap,13,9'28.499,33.793,39.904,23.617,31.009,233.5,,,
lap,14,2'03.186,34.824,34.347,23.079,30.936,230.5,,,
lap,15,2'02.434,34.616,34.141,22.938,30.739,231.0,,,
rider,Jason,DUPASQUIE,CarXpert,PruestelGP,SWI,25th,50,,,
lap,1,3'40.321,31.437,36.212,24.232,31.363,235.0,,,
lap,2,2'07.142,36.458,35.424,23.809,31.451*,235.5,,,
lap,3,2'05.787,36.113,35.139,23.522,31.013,236.0,,,
lap,4,2'04.420,35.268,34.750,23.357,31.045,237.1,,,
lap,5,2'04.141,35.184,34.960,23.205,30.792*,237.1,,,
lap,6,2'04.028,35.337,34.846,23.078,30.767,236.0,,,
lap,7,2'03.685,35.012,34.691,23.121,30.861,236.5,,,
lap,8,2'05.854,35.740,36.439,22.997,30.678,238.1,,,
lap,9,2'08.837,P,34.946,34.527,23.409*,35.955,236.0,,
lap,10,8'17.499,29.994,35.189,23.222,31.184,231.5,,,
lap,11,2'04.202,35.198,34.744,23.113,31.147,232.0,,,
lap,12,2'10.209,P,35.499,35.384,23.298,36.028,230.0,,
lap,13,4'14.985,28.625,34.646,22.848,31.169,222.0,,,
lap,14,2'02.761,34.532,34.455,22.844,30.930,233.5,,,
lap,15,2'02.544,34.526,34.461,22.927,30.630,232.0,,,
rider,Stefano,NEPA,Solunion,Aspar,Team,ITA,26th,82,,
lap,1,5'37.124,32.177,36.070,24.303,31.598,231.5,,,
lap,2,2'07.590,36.826,35.356,24.025,31.383,231.5,,,
lap,3,2'04.951,35.596,34.856,23.618,30.881,237.6,,,
lap,4,2'03.759,35.287,34.464,23.439,30.569,240.2,,,
lap,5,2'03.316,35.182,34.444,22.945,30.745,235.5,,,
lap,6,2'02.921,34.954*,34.436,22.993,30.538,235.0,,,
lap,7,2'13.255,P,34.948,36.076,24.523,37.708,232.5,,
lap,8,9'49.415,31.468,35.520,23.220,31.053,231.0,,,
lap,9,2'03.342,35.158,34.430,22.977,30.777,233.0,,,
lap,10,2'02.864,34.789,34.344,22.950,30.781,232.0,,,
lap,11,2'02.604,34.662,34.185,22.928,30.829,232.0,,,
lap,12,2'07.667,P,34.766,34.284,23.003,35.614,231.5,,
lap,13,2'59.340,32.793,36.253,23.312,31.479,229.0,,,
lap,14,2'04.483,34.821,35.283,23.590,30.789,234.0,,,
rider,Maximilian,KOFLER,CIP,Green,Power,AUT,27th,73,,
lap,1,3'38.604,32.202,36.780,24.489,31.378,238.6,,,
lap,2,2'06.891,36.613,35.453,23.661,31.164,235.0,,,
lap,3,2'06.393,36.387,35.192,23.544,31.270,233.5,,,
