0,1,2,3,4,5,6,7,8,9
lap,13,1'53.698,32.280,31.918,21.832,27.668,281.4,,
lap,14,1'53.605,32.267,31.875,21.795,27.668,281.4,,
lap,15,1'53.960,32.382,32.004,21.879,27.695,282.9,,
lap,16,1'53.444,32.279,31.925,21.671,27.569,281.4,,
lap,17,1'53.538,32.237,31.911,21.776,27.614,282.9,,
lap,18,1'53.213,32.143,31.827,21.635,27.608,284.4,,
lap,19,1'53.483,32.210,31.843,21.758,27.672,283.6,,
lap,20,1'53.605,32.391,31.844,21.842,27.528,285.1,,
lap,21,1'53.578,32.226,31.929,21.814,27.609,282.1,,
lap,22,1'55.606,32.583,31.988,22.680,28.355,264.2,,
rider,23rd,16,Joe,ROBERTS,Tennor,American,RaciUSA,,
lap,1,2'36.806,30.556,33.147,22.360,27.844,281.4,,
lap,2,1'53.349,32.194,31.881,21.922,27.352,286.6,,
lap,3,1'53.341,32.129,31.864,21.913,27.435,287.4,,
lap,4,1'53.175,32.229,31.700,21.855,27.391,283.6,,
lap,5,1'53.177,32.207,31.805,21.705,27.460,286.6,,
lap,6,2'03.362,P,32.518,34.558,22.298,33.988,282.1,
lap,7,5'54.605,29.634,32.569,21.937,27.844,281.4,,
lap,8,1'53.422,32.203,31.814,21.790,27.615,282.9,,
rider,24th,35,Somkiat,CHANTRA,IDEMITSU,Honda,Te,THA,
