0,1,2,3,4,5,6,7,8,9,10
lap,4,2'07.706,28.147,31.957,30.936,36.666,227.8,,,
lap,5,2'06.953,28.269,31.731,30.635,36.318,224.0,,,
lap,6,2'07.664,28.336,31.936,30.720,36.672,228.3,,,
lap,7,2'07.584,28.355,31.832,30.714,36.683,224.5,,,
lap,8,2'07.694,28.340,31.934,30.776,36.644,223.1,,,
lap,9,2'08.053,28.423,32.167,30.746,36.717,222.2,,,
lap,10,2'07.471,28.340,31.965,30.585,36.581,225.9,,,
lap,11,2'08.129,28.152,32.108,30.862,37.007,229.7,,,
lap,12,2'08.184,28.533,31.986,30.795,36.870*,222.2,,,
lap,13,2'07.848,28.455,31.913,30.716,36.764*,221.7,,,
lap,14,2'07.711,28.312,31.883,30.731,36.785,220.8,,,
lap,15,2'07.859,28.324,31.945,30.697,36.893,222.2,,,
lap,16,2'08.161,28.565,31.962,30.823,36.811,219.0,,,
lap,17,2'08.217,28.439,31.923,30.910,36.945,219.9,,,
lap,18,2'08.112,28.538,31.881,30.808,36.885,217.3,,,
rider,Lorenzo,FELLON,SIC58,Squadra,Corse,FRA,20th,20,,
lap,1,2'16.701,36.271,33.144,30.797,36.489,162.8,,,
lap,2,2'07.763,28.090,32.300,31.119,36.254,227.3,,,
lap,3,2'07.470,28.056,32.138,30.704,36.572,231.2,,,
lap,4,2'07.324,28.063,32.153,30.564,36.544,230.7,,,
lap,5,2'08.299,28.563,32.304,30.662,36.770*,226.8,,,
lap,6,2'08.643,28.104,32.361,31.107,37.071*,228.8,,,
lap,7,2'08.105,28.421,32.032,30.741,36.911*,225.9,,,
lap,8,2'08.187,28.327,32.061,30.765,37.034,222.2,,,
lap,9,2'07.737,28.379,31.933,30.604,36.821,219.5,,,
lap,10,2'07.975,28.202,32.039,30.678,37.056*,226.4,,,
lap,11,2'08.510,28.406,32.214,30.808,37.082,219.5,,,
lap,12,2'08.762,28.540,32.292,30.882,37.048,219.5,,,
lap,13,2'08.913,28.496,32.403,30.919,37.095,221.7,,,
lap,14,2'10.915,28.469,34.598,30.925,36.923*,218.6,,,
lap,15,2'08.632,28.460,32.213,30.969,36.990,222.2,,,
lap,16,2'08.555,28.621,32.266,30.835,36.833,219.0,,,
lap,17,2'08.408,28.336,32.231,30.890,36.951,224.0,,,
lap,18,2'08.661,28.445,32.184,30.944,37.088,222.2,,,
rider,Carlos,TATAY,Avintia,Esponsorama,SPA,21st,99,,,
lap,1,2'16.053,36.129,32.901,30.679,36.344,163.6,,,
lap,2,2'07.612,28.070,32.394,30.809,36.339*,236.8,,,
lap,3,2'07.368,27.936,32.373,30.699,36.360,234.7,,,
lap,4,2'07.354,27.785,32.467,30.682,36.420,234.2,,,
lap,5,2'07.420,27.948,32.389,30.770,36.313,235.2,,,
lap,6,2'06.911,28.084,31.975,30.671,36.181,229.2,,,
lap,7,2'07.866,28.453,32.408,30.605,36.400,237.3,,,
lap,8,2'07.457,28.175,32.330,30.594,36.358*,225.4,,,
lap,9,2'07.013,27.992,31.990,30.503,36.528,230.2,,,
lap,10,2'08.184,28.202,32.572,30.865,36.545,234.7,,,
lap,11,2'07.738,27.985,32.649,30.806,36.298,234.7,,,
lap,12,2'09.965,28.651,34.280,30.607,36.427,236.8,,,
lap,13,2'06.540,27.791,31.904,30.603,36.242,231.2,,,
lap,14,2'07.983,27.824,32.774,30.794,36.591,233.7,,,
lap,15,2'21.431,27.903,45.499,30.926,37.103,235.8,,,
lap,16,2'08.018,28.352,32.093,30.726,36.847,222.6,,,
lap,17,2'08.057,28.346,31.999,30.795,36.917,221.7,,,
