0,1,2,3,4,5,6,7,8,9,10,11
lap,2,1'26.201,17.705,27.485,24.169,16.842,312.1,,,,
lap,3,1'25.508,17.613,27.323,23.884,16.688,313.0,,,,
lap,4,1'25.484,17.626,27.139,23.904,16.815,313.0,,,,
lap,5,1'25.126,17.546,26.968,23.873,16.739,311.2,,,,
lap,6,1'25.562,17.548,27.261,23.957,16.796,313.9,,,,
lap,7,1'25.253,17.470,27.090,23.934,16.759,313.0,,,,
lap,8,1'25.621,17.575,27.035,23.994,17.017,312.1,,,,
lap,9,1'25.832,17.868*,27.189,24.021,16.754,306.8,,,,
lap,10,1'25.493,17.662*,26.955,24.116,16.760,309.4,,,,
lap,11,1'25.411,17.571,26.981,24.068,16.791,307.6,,,,
