0,1,2,3,4,5,6,7,8,9,10
lap,20,1'50.440,24.062,34.882,16.581,34.915,239.4,,,
lap,21,1'50.989,23.989,35.602,16.623,34.775,238.9,,,
rider,Jeremy,ALCOBA,Indonesian,Racing,Gr,SPA,14th,52,,
lap,1,2'04.643,39.197,34.807,16.298,34.341,,,,
lap,2,1'48.465,23.281,34.544,16.251,34.389,238.9,,,
lap,3,1'48.523,23.422,34.397,16.356,34.348,240.0,,,
lap,4,1'48.642,23.491,34.559,16.263,34.329,239.4,,,
lap,5,1'48.415,23.327,34.580,16.251,34.257,236.8,,,
lap,6,1'48.182,23.252,34.459,16.216,34.255,237.3,,,
lap,7,1'48.155,23.154,34.517,16.188,34.296,237.8,,,
lap,8,1'48.212,23.347,34.449,16.276,34.140,238.9,,,
lap,9,1'48.678,23.241,34.337,16.293,34.807,238.4,,,
lap,10,1'48.778,23.441,34.687,16.283,34.367,240.0,,,
lap,11,1'48.650,23.331,34.507,16.182,34.630,239.4,,,
lap,12,1'48.301,23.271,34.482,16.221,34.327,239.4,,,
lap,13,1'48.346,23.324,34.565,16.272,34.185,238.4,,,
lap,14,1'47.946,23.283,34.373,16.155,34.135,237.8,,,
lap,15,1'48.758,23.342,34.693,16.231,34.492,240.0,,,
lap,16,1'49.131,23.410,34.857,16.416,34.448,241.0,,,
lap,17,1'48.605,23.286,34.561,16.315,34.443,236.8,,,
lap,18,1'48.662,23.394,34.659,16.294,34.315,235.2,,,
lap,19,1'48.735,23.342,34.682,16.261,34.450,236.3,,,
lap,20,1'48.785,23.324,34.668,16.267,34.526,237.8,,,
lap,21,1'48.904,23.251,34.653,16.289,34.711,238.4,,,
rider,15th,53,Deniz,ÖNCÜ,Red,Bull,KTM,Tech,3,TUR
lap,1,2'03.872,38.251,34.704,16.401,34.516,,,,
lap,2,1'48.981,23.645*,34.543,16.418,34.375,237.3,,,
lap,3,1'48.766,23.454,34.477,16.445,34.390,237.8,,,
lap,4,1'48.778,23.642,34.599,16.307,34.230,240.0,,,
lap,5,1'48.591,23.452,34.481,16.333,34.325,241.6,,,
lap,6,1'47.915,23.319,34.246,16.239,34.111,241.6,,,
lap,7,1'48.124,23.490,34.288,16.202,34.144,231.2,,,
lap,8,1'48.377,23.662,34.284,16.310,34.121,236.3,,,
lap,9,1'48.587,23.276,34.385,16.288,34.638,245.4,,,
lap,10,1'49.263,23.496,34.721,16.479,34.567,242.6,,,
lap,11,1'48.146,23.255,34.288,16.258,34.345,243.2,,,
lap,12,1'48.554,23.456,34.411,16.385,34.302,241.0,,,
lap,13,1'48.218,23.316,34.381,16.362,34.159,243.2,,,
lap,14,1'48.159,23.308,34.325,16.318,34.208,244.3,,,
lap,15,1'48.486,23.381,34.375,16.319,34.411*,242.6,,,
lap,16,1'49.418,23.656,34.765,16.568,34.429,242.6,,,
lap,17,1'48.206,23.288,34.280,16.376,34.262,242.1,,,
lap,18,1'48.743,23.580,34.564,16.413,34.186,230.2,,,
lap,19,1'48.729,23.501,34.544,16.326,34.358,236.3,,,
lap,20,1'48.742,23.426,34.632,16.435,34.249,240.0,,,
lap,21,1'48.906,23.481,34.481,16.348,34.596,237.3,,,
rider,16th,92,Yuki,KUNII,Honda,Team,Asia,JPN,,
lap,1,1'50.749,24.070,35.886,16.377,34.416,,,,
lap,2,1'50.172,23.764*,35.527,16.334,34.547,245.4,,,
lap,3,1'49.391,23.648,35.107,16.299,34.337,245.4,,,
lap,4,1'49.434,23.781,34.854,16.272,34.527,247.1,,,
lap,5,1'48.890,23.317,34.687,16.392,34.494,243.7,,,
lap,6,1'49.978,23.404,35.411,16.455,34.708,241.6,,,
lap,7,1'49.693,23.723,35.029,16.415,34.526,235.2,,,
lap,8,1'49.283,23.469,34.939,16.361,34.514,241.0,,,
lap,9,1'49.786,23.691,35.036,16.430,34.629,232.7,,,
lap,10,1'48.932,23.364,34.657,16.363,34.548,238.9,,,
lap,11,1'49.406,23.351,35.058,16.498,34.499,238.9,,,
lap,12,1'49.040,23.369,34.664,16.476,34.531,237.8,,,
lap,13,1'49.302,23.406,34.792,16.615,34.489,238.9,,,
lap,14,1'49.087,23.676,34.619,16.287,34.505,234.2,,,
lap,15,1'49.738,23.568,35.053,16.358,34.759*,235.2,,,
lap,16,1'49.506,23.405,34.902,16.549,34.650,244.8,,,
lap,17,1'48.835,23.439,34.507,16.390,34.499,241.6,,,
lap,18,1'48.842,23.461,34.635,16.350,34.396,232.7,,,
lap,19,1'48.618,23.335,34.648,16.235,34.400,236.3,,,
lap,20,1'48.810,23.300,34.637,16.352,34.521,237.8,,,
lap,21,1'49.515,23.372,34.924,16.432,34.787,237.3,,,
rider,Carlos,TATAY,Avintia,Esponsorama,SPA,17th,99,,,
lap,1,1'50.575,24.045,35.474,16.396,34.660,,,,
lap,2,1'50.115,23.551*,35.497,16.479,34.588,242.6,,,
lap,3,1'50.275,23.541*,35.633*,16.361,34.740,240.5,,,
lap,4,1'49.464,23.697*,34.722,16.338,34.707,244.3,,,
lap,5,1'49.151,23.492,34.735,16.313,34.611,241.6,,,
lap,6,1'49.139,23.288,34.684,16.435,34.732,240.5,,,
lap,7,1'49.250,23.373,34.794,16.345,34.738,241.6,,,
lap,8,1'49.263,23.514,34.688,16.403,34.658,236.3,,,
lap,9,1'49.119,23.363,34.702,16.330,34.724,236.3,,,
lap,10,1'49.361,23.503,34.735,16.340,34.783,235.8,,,
lap,11,1'49.753,23.586,35.123,16.392,34.652,237.3,,,
lap,12,1'49.104,23.441,34.530,16.370,34.763,234.7,,,
lap,13,1'49.217,23.404,34.692,16.423,34.698,234.7,,,
lap,14,1'49.150,23.451,34.691,16.354,34.654,233.7,,,
lap,15,1'49.577,23.505,34.894,16.450,34.728,235.2,,,
lap,16,1'49.657,23.473,35.050,16.571,34.563,234.2,,,
lap,17,1'49.045,23.525,34.525,16.344,34.651,240.0,,,
lap,18,1'49.387,23.692,34.749,16.346,34.600,232.7,,,
lap,19,1'49.310,23.372,34.860,16.360,34.718,237.8,,,
lap,20,1'49.514,23.492,34.788,16.333,34.901,238.4,,,
lap,21,1'50.379,23.542,35.010,16.524,35.303,236.3,,,
