0,1,2,3,4,5,6,7,8,9
const,2020,August 07,Moto2,Automotodrom Brno,FP2,,,,
lap,6,2'22.402,P,32.502,41.058,36.532,32.310,257.7,
lap,7,13'12.648,38.719,39.002,34.676,21.236,,,
lap,8,2'04.797,32.133,37.134,34.399,21.131,257.1,,
lap,9,2'04.799,32.047,37.190,34.423,21.139,258.9,,
lap,10,2'04.880,31.995,37.224,34.510,21.151,258.3,,
lap,11,2'15.462,36.112,41.835,36.436,21.079,256.5,,
lap,12,2'05.409,31.949,37.781,34.563,21.116,259.6,,
lap,13,2'04.819,31.937,37.272,34.521,21.089,260.2,,
lap,14,2'05.011,32.058,37.391,34.397,21.165,262.1,,
rider,Hafizh,SYAHRIN,Openbank,Aspar,Tea,MAL,29th,55,
