0,1,2,3,4,5,6,7,8,9,10,11
lap,16,1'45.000,24.035,23.959,28.824,28.182,289.8,,,,
lap,17,1'45.593,24.058,24.312,29.002,28.221,295.0,,,,
lap,18,1'45.733,24.551,24.080,28.831,28.271,287.3,,,,
lap,19,1'45.858,24.139,23.967,29.050,28.702,287.3,,,,
lap,20,1'46.079,24.475,24.427,28.919,28.258,277.0,,,,
lap,21,1'46.224,24.317,23.983,29.358,28.566,280.9,,,,
lap,22,1'45.904,24.158,24.273,29.043,28.430,286.5,,,,
lap,23,1'46.398,24.398,24.096,29.406,28.498,287.3,,,,
lap,24,1'46.902,24.559,24.398,29.410,28.535,273.2,,,,
lap,25,1'47.578,24.662,24.422,29.517,28.977,280.1,,,,
lap,26,1'48.136,24.835,24.575,29.648,29.078,276.2,,,,
rider,14th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,
run,1,Wet-Soft,Wet-Soft,0,0,,,,,,
lap,1,1'56.152,29.252,26.034,30.833,30.033,227.1,,,,
lap,2,1'51.517,25.780,25.731,30.309,29.697,272.4,,,,
lap,3,1'49.431,25.339,25.071,29.942,29.079,276.2,,,,
lap,4,1'48.661,24.789,24.732,29.755,29.385,280.1,,,,
lap,5,1'47.598,24.695,24.605,29.451,28.847,270.9,,,,
lap,6,1'47.371,24.490,24.464,29.607,28.810,280.1,,,,
lap,7,1'47.191,24.456,24.468,29.561,28.706,273.2,,,,
lap,8,1'47.181,24.473,24.413,29.543,28.752,273.2,,,,
lap,9,1'47.549,24.676,24.366,29.504,29.003,272.4,,,,
lap,10,1'46.785,24.643,24.310,29.341,28.491,276.2,,,,
lap,11,1'46.678,24.488,24.274,29.340,28.576,284.1,,,,
lap,12,1'46.191,24.317,24.128,29.173,28.573,290.7,,,,
lap,13,1'46.725,24.560,24.334,29.330,28.501,292.4,,,,
lap,14,1'46.274,24.478,24.170,29.209,28.417,300.3,,,,
lap,15,1'47.085,24.342,24.945,29.428,28.370,294.1,,,,
lap,16,1'46.349,24.275,24.297,29.308,28.469,295.9,,,,
lap,17,1'45.876,24.173,24.232,29.066,28.405,294.1,,,,
lap,18,1'45.815,24.304,24.174,28.963,28.374,296.7,,,,
lap,19,1'45.886,24.194,24.240,29.187,28.265,299.4,,,,
lap,20,1'47.138,24.558,24.789,29.320,28.471,275.4,,,,
lap,21,1'46.435,24.421,24.208,29.173,28.633,295.0,,,,
lap,22,1'46.464,24.341,24.210,29.243,28.670,301.2,,,,
lap,23,1'46.313,24.368,24.223,29.095,28.627,297.6,,,,
lap,24,1'47.041,24.382,24.295,29.707,28.657,296.7,,,,
lap,25,1'46.890,24.417,24.253,29.656,28.564,295.0,,,,
lap,26,1'47.316,24.660,24.283,29.549,28.824,287.3,,,,
rider,15th,27,Iker,LECUONA,KTM,SPA,Red,Bull,KTM,Tech,3
