0,1,2,3,4,5,6,7,8,9,10
lap,9,1'59.566,28.046,26.412,33.770,31.338,212.1,,,
lap,10,1'59.793,28.292,26.783,33.441,31.277,213.0,,,
lap,11,2'01.929,P,28.156,26.414,33.272,34.087,212.6,,
lap,12,8'12.139,39.828,28.966,33.494,31.310,,,,
lap,13,1'58.476,28.151,26.362,33.116,30.847,210.3,,,
lap,14,1'58.539,28.100,26.269,33.068,31.102,210.3,,,
lap,15,2'04.183,28.292,27.793,35.199,32.899,210.3,,,
lap,16,1'58.001,27.993,26.218,33.015,30.775,210.8,,,
lap,17,1'58.470,28.409*,26.153,32.876,31.032*,209.4,,,
rider,Riccardo,ROSSI,BOE,Skull,Rider,Facil,ITA,25th,54,
lap,1,3'14.727,42.720,29.982,36.399,32.829,,,,
lap,2,2'03.559,28.759,27.679,34.348,32.773,212.6,,,
lap,3,2'02.599,29.439,27.437,34.104,31.619,206.0,,,
lap,4,2'00.623,28.542*,27.323,33.523,31.235,211.7,,,
lap,5,1'59.310,28.030,26.789,33.451,31.040,210.3,,,
lap,6,1'59.005,28.285*,26.507,33.074,31.139,211.7,,,
lap,7,1'58.642,28.129*,26.468,33.120,30.925,215.8,,,
lap,8,1'58.285,28.046,26.715,32.906,30.618,212.1,,,
lap,9,2'09.042,P,28.383,29.633,34.983,36.043,212.1,,
lap,10,7'18.575,36.955,29.086,35.366,32.010,,,,
lap,11,2'05.729,28.448,26.895,36.171,34.215,209.9,,,
lap,12,2'00.148,28.466,27.007,33.257,31.418,210.3,,,
lap,13,1'59.231,28.336,26.705,33.062,31.128,209.9,,,
lap,14,2'04.753,28.271,26.668,37.677,32.137,210.3,,,
lap,15,1'58.875,28.253,26.405,33.100,31.117,211.2,,,
lap,16,1'58.748,28.060,26.469,32.961,31.258,212.1,,,
lap,17,1'58.697,28.119,26.348,33.090,31.140,211.2,,,
rider,26th,71,Ayumu,SASAKI,Red,Bull,KTM,Tech,3,JPN
lap,1,3'45.314,37.760,31.053,41.187*,35.186,,,,
lap,2,2'10.491,32.047*,29.445,35.852,33.147*,203.9,,,
lap,3,2'05.163,30.094,27.902,34.753,32.414,208.1,,,
lap,4,2'03.580,29.901,27.338,34.006,32.335,207.3,,,
lap,5,2'03.387,30.075*,27.286,34.317,31.709,208.1,,,
lap,6,2'02.215,29.788,26.952,33.845,31.630,207.3,,,
lap,7,2'01.812,29.901*,26.850,33.749,31.312,208.6,,,
lap,8,2'00.696,29.275,26.507,33.383,31.531,209.4,,,
lap,9,2'00.333,29.247,26.424,33.465,31.197,209.4,,,
lap,10,1'59.415,29.223,26.177,33.171,30.844,209.4,,,
lap,11,1'59.047,28.873,26.199,32.969,31.006,209.9,,,
lap,12,2'03.987,P,29.478,26.226,33.528,34.755,207.7,,
lap,13,6'18.525,36.422,27.242,33.718,31.533,,,,
lap,14,2'00.415,29.313,26.255,33.159,31.688*,207.7,,,
lap,15,1'59.830,29.083,26.168,33.213,31.366,209.0,,,
lap,16,1'59.979,29.130,26.258,33.185,31.406,209.0,,,
