0,1,2,3,4,5,6,7,8,9,10,11
lap,1,16'16.448,34.498,25.264,30.771,28.362,,,,,
lap,2,1'43.940,23.644,24.074,28.694,27.528,296.7,,,,
lap,3,1'49.030,P,24.218,24.624,29.301,30.887,301.2,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,4,4'53.134,36.965,25.472,30.781,28.342,,,,,
lap,5,1'42.622,24.179,23.989,27.971,26.483,279.3,,,,
lap,6,1'39.277,22.863,23.130,27.217,26.067,304.0,,,,
lap,7,1'37.764,22.366,22.804,26.772,25.822,304.9,,,,
lap,8,1'37.159,22.041,22.709,26.708,25.701,305.8,,,,
lap,9,1'36.982,22.053,22.553,26.755,25.621,304.9,,,,
lap,unfinished,21.969,22.257,26.589,304.0,,,,,,
rider,19th,4,Andrea,DOVIZIOSO,DUCATI,ITA,Ducati,Team,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,20'05.988,35.740,27.217,30.412,28.768,,,,,
lap,2,1'51.147,P,24.940,25.855,29.381,30.971,285.7,,,
run,2,Slick-Soft,Slick-Soft,2,2,,,,,,
lap,3,7'04.130,34.223,25.533,29.133,27.542,,,,,
lap,4,1'40.303,23.170,23.490,27.406,26.237,291.5,,,,
lap,5,1'38.726,22.537,23.190,27.072,25.927,312.6,,,,
lap,6,1'39.848,22.145,23.006,27.472,27.225,311.6,,,,
lap,7,1'40.197,22.499,22.666,27.383,27.649,305.8,,,,
rider,20th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,
run,1,Slick-Soft,Slick-Medium,0,0,,,,,,
lap,1,26'31.802,35.111,27.300,30.389,28.722,,,,,
lap,2,1'45.387,24.375,24.822,28.726,27.464,278.5,,,,
lap,3,1'42.421,23.510,24.088,27.733,27.090,294.1,,,,
lap,4,1'42.044,23.025,23.930,28.130,26.959,298.5,,,,
lap,5,1'39.361,22.757,23.088,27.209,26.307,297.6,,,,
rider,21st,53,Tito,RABAT,DUCATI,SPA,Esponsorama,Racing,,,
run,1,Wet-Medium,Wet-Medium,0,0,,,,,,
lap,1,20'59.379,34.068,25.690,29.257,28.096,,,,,
lap,2,1'45.808,24.078,24.562,29.270,27.898,286.5,,,,
lap,3,1'44.592,23.787,24.059,28.871,27.875,292.4,,,,
lap,4,2'01.333,P,23.909,25.023,268.7,,,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,5,5'59.489,37.875,26.085,29.837,28.604,,,,,
lap,6,1'46.272,24.639,24.336,29.646,27.651,270.9,,,,
lap,7,1'42.821,23.429,23.787,28.452,27.153,282.4,,,,
lap,8,1'41.967,23.511,23.688,27.947,26.821,288.2,,,,
lap,9,1'41.165,23.384,23.443,27.788,26.550,277.7,,,,
lap,10,1'40.722,23.147,23.159,27.871,26.545,283.2,,,,
lap,11,1'48.928,26.153*,25.326,29.460,27.989,285.7,,,,
lap,12,1'40.165,23.140,23.315,27.326,26.384,275.4,,,,
lap,13,1'39.325,22.902,23.030,27.190,26.203*,299.4,,,,
