0,1,2,3,4,5,6,7,8,9
lap,18,1'38.311,22.852,22.260,27.356,25.843,257.6,,
lap,19,1'38.530,22.989,22.290,27.424,25.827,259.6,,
lap,20,1'39.436,22.852,22.266,28.162,26.156,256.3,,
lap,21,1'38.619,22.954,22.292,27.386,25.987,255.0,,
lap,22,1'38.389,22.815,22.334,27.395,25.845,255.6,,
lap,23,1'38.279,23.067,22.259,27.308,25.645,255.6,,
lap,24,1'38.009,22.766,22.197,27.385,25.661,256.3,,
lap,25,1'37.960,22.802,22.126,27.370,25.662,257.6,,
rider,Hafizh,SYAHRIN,Inde,Aspar,Team,Mot,MAL,15th,55
lap,1,1'57.730,30.545,25.860,31.422,29.903,208.1,,
lap,2,1'49.957,26.165,23.959,30.462,29.371,257.0,,
lap,3,1'46.815,25.369,23.993,29.324,28.129,257.6,,
lap,4,1'44.349,24.354,23.208,28.929,27.858,255.6,,
lap,5,1'45.239,25.166,23.154,29.288,27.631,257.6,,
lap,6,1'43.320,24.715,23.162,28.576,26.867,259.6,,
lap,7,1'41.467,23.759,22.752,28.234,26.722,255.0,,
lap,8,1'40.797,23.619,22.659,28.067,26.452,255.6,,
lap,9,1'40.068,23.563,22.438,27.910,26.157,257.6,,
lap,10,1'39.687,23.339,22.318,27.721,26.309,256.3,,
lap,11,1'39.321,23.118,22.360,27.685,26.158,259.6,,
lap,12,1'39.091,23.032,22.340,27.724,25.995,260.3,,
lap,13,1'38.974,23.023,22.309,27.591,26.051,261.0,,
lap,14,1'39.252,23.001,22.455,27.717,26.079,262.4,,
lap,15,1'40.185,23.404,22.441,27.620,26.720,257.0,,
lap,16,1'39.536,23.193,22.584,27.674,26.085,257.6,,
lap,17,1'38.789,22.938,22.308,27.553,25.990,260.3,,
lap,18,1'38.757,22.995,22.421,27.487,25.854,257.0,,
lap,19,1'38.385,22.876,22.301,27.373,25.835,258.3,,
lap,20,1'38.633,23.026,22.224,27.407,25.976,258.3,,
lap,21,1'38.723,22.927,22.239,27.532,26.025,261.0,,
lap,22,1'38.155,22.802,22.270,27.399,25.684,260.3,,
lap,23,1'38.508,23.036,22.260,27.491,25.721,261.7,,
lap,24,1'38.052,22.824,22.211,27.318,25.699,261.7,,
lap,25,1'37.894,22.678,22.075,27.435,25.706,261.7,,
rider,Simone,CORSI,MV,Agusta,Forward,R,ITA,16th,24
lap,1,1'58.895,30.414,25.933,32.659,29.889,199.4,,
lap,2,1'50.684,26.499,24.676,30.487,29.022,243.8,,
lap,3,1'47.502,25.187,23.685,30.489,28.141,261.7,,
lap,4,1'44.718,24.458,23.789,29.298,27.173,256.3,,
lap,5,1'42.772,24.079,22.889,28.730,27.074,255.6,,
lap,6,1'44.127,24.606,23.100,28.938,27.483,258.3,,
lap,7,1'41.147,23.667,22.839,28.136,26.505,253.7,,
lap,8,1'41.277,23.394,22.673,28.182,27.028,255.0,,
lap,9,1'39.784,23.252,22.489,27.937,26.106,256.3,,
lap,10,1'39.141,23.051,22.322,27.742,26.026,256.3,,
lap,11,1'39.006,23.074,22.341,27.635,25.956,257.0,,
lap,12,1'39.560,23.026,22.347,27.778,26.409,259.0,,
lap,13,1'38.945,22.991,22.326,27.646,25.982,260.3,,
lap,14,1'38.705,22.997,22.267,27.527,25.914,258.3,,
lap,15,1'39.384,23.331,22.424,27.583,26.046,258.3,,
lap,16,1'38.841,23.031,22.346,27.543,25.921,256.3,,
lap,17,1'38.619,22.952,22.310,27.582,25.775,257.0,,
lap,18,1'38.574,22.969,22.303,27.527,25.775,255.0,,
lap,19,1'39.407,23.089,22.518,27.921,25.879,255.6,,
lap,20,1'39.047,22.903,22.243,27.886,26.015,256.3,,
lap,21,1'38.635,22.952,22.272,27.536,25.875,258.3,,
lap,22,1'38.224,22.868,22.241,27.401,25.714,258.3,,
lap,23,1'38.490,23.101,22.244,27.407,25.738,261.0,,
lap,24,1'37.982,22.747,22.133,27.440,25.662,257.6,,
lap,25,1'38.399,22.795,22.054,27.568,25.982,259.0,,
rider,Luca,MARINI,SKY,Racing,Team,VR,ITA,17th,10
